US,SN,Kvs.x - Coeff 0,Kvs.x - Coeff 1,Kvs.x - Coeff 2,Kvs.x - Coeff 3,Kvs.x - Coeff 4,Kvs.x - Coeff 5,xvs.K - Coeff 0,xvs.K - Coeff 1,xvs.K - Coeff 2,xvs.K - Coeff 3,xvs.K - Coeff 4,xvs.K - Coeff 5,IX1 - Coeff 0,IX1 - Coeff 1,IX1 - Coeff 2,IX1 - Coeff 3,IX1 - Coeff 4,IX1 - Coeff 5,IX2 - Coeff 0,IX2 - Coeff 1,IX2 - Coeff 2,IX2 - Coeff 3,IX2 - Coeff 4,IX2 - Coeff 5,IY1 - Coeff 0,IY1 - Coeff 1,IY1 - Coeff 2,IY1 - Coeff 3,IY1 - Coeff 4,IY1 - Coeff 5,IY2 - Coeff 0,IY2 - Coeff 1,IY2 - Coeff 2,IY2 - Coeff 3,IY2 - Coeff 4,IY2 - Coeff 6,MMFTEMP,GIRDERSN,BFWSN,TYPE,KOFFSET,R,XINMIN,XINMAX,PERIOD,30
1,2,3.4999180E+00,2.6908150E-03,-2.5952260E-05,-2.2793700E-06,-1.2147630E-07,1.4511380E-08,3.4194970E-02,3.7201020E+02,1.2021690E+03,5.0789780E+04,2.4536350E+06,2.3939710E+07,-1.4552540E+01,5.5213160E+00,2.4488830E-01,-2.0649200E-01,9.7572400E-03,1.1654150E-03,1.4594670E+01,4.8430160E+00,-2.3233570E+00,-4.0731680E-01,5.3251630E-02,3.1246030E-03,-1.0754340E+01,2.2559300E+00,1.6364020E+00,3.8983600E-02,-3.1658500E-02,-1.4239320E-03,-3.1553590E+01,-1.7885260E-01,3.5873350E+00,1.6837890E-01,-8.4603230E-02,-4.3021400E-03,19.98,7,37,1,3.50,1000000,-5.0,12.0,30
2,17,3.4997180E+00,2.7453590E-03,-4.5685730E-05,-3.0264400E-06,-3.2614600E-07,1.2144190E-09,8.7052880E-02,3.6329020E+02,2.7065280E+03,1.3034450E+05,4.6212150E+06,4.9062020E+07,-1.5428600E+00,3.2989820E+00,-1.3150240E+00,-2.0979970E-01,2.2420180E-02,2.0376560E-03,-9.4494730E+00,8.6476270E+00,4.3093530E-01,-3.1250350E-01,-1.3918800E-02,1.0555950E-03,-9.1633450E+00,-7.4734580E+00,1.7931730E+00,2.3123650E-01,-2.8681300E-02,-2.2104830E-03,-2.0511130E+01,-6.8265060E+00,1.4250240E+00,3.7032150E-01,-2.0790750E-02,-1.8751860E-03,19.88,24,11,1,3.50,3.87,-5.0,12.0,30
3,5,3.4991790E+00,2.6583300E-03,-4.5515350E-05,-2.8422070E-06,-1.9057730E-07,1.2574940E-08,3.0364190E-01,3.7929880E+02,2.8674440E+03,1.2671400E+05,4.4265040E+06,4.5410960E+07,-2.5050610E+01,3.2174640E+00,2.3084830E+00,-1.2198810E-01,-6.5296810E-02,-2.6271220E-03,-1.2036320E+01,-5.7572290E-01,4.8318410E+00,1.3773320E-01,-1.4926680E-01,-7.7103920E-03,7.6010190E+00,-6.8027070E-01,-1.0036730E+00,-8.2706000E-03,1.8063520E-02,1.4413790E-03,1.3507410E+01,-1.0083510E+01,-3.1057290E+00,1.9735620E-01,4.5066670E-02,2.1560360E-03,19.90,35,21,1,3.50,3.87,-5.0,12.0,30
4,34,3.4986510E+00,2.7506060E-03,-4.6728370E-05,-2.6522190E-06,-2.0096740E-07,6.9977210E-09,4.8514940E-01,3.6957590E+02,2.8923680E+03,1.1630570E+05,3.5331630E+06,3.3338320E+07,7.4819730E+00,-1.5444450E+00,1.9084120E+00,1.1125010E-01,-6.9297960E-02,-4.0101330E-03,-2.1496480E+01,-1.8811700E-01,4.5109210E+00,2.6338840E-01,-1.4598780E-01,-8.5055910E-03,7.9740440E-01,-8.4612730E+00,-1.2286350E+00,1.9807520E-01,3.6784380E-02,1.5258380E-03,-3.9079770E+00,-1.3888940E+01,-5.5536940E-01,4.0469960E-01,2.1651910E-02,4.9410530E-04,19.95,34,6,1,3.50,4.298,-5.0,12.0,30
5,19,3.4982080E+00,2.8006470E-03,-5.0850780E-05,-3.8085350E-06,-2.1434230E-07,1.3647660E-08,6.3614800E-01,3.6571020E+02,3.3004430E+03,1.5625310E+05,4.6303100E+06,4.2364580E+07,-8.4036410E+00,-3.2778240E-01,-3.2424100E-01,-3.8963410E-02,1.9445630E-02,1.5921960E-03,-4.0731190E+00,4.6441880E+00,-1.9751410E+00,-2.7163870E-01,3.1936270E-02,3.2422410E-03,-7.0610320E+00,-8.7212860E-01,-7.3462940E-01,-3.3302750E-03,2.3673300E-02,1.5778100E-03,-1.1971400E+01,-7.8578790E+00,-4.6615700E-01,1.7627990E-01,5.1812250E-02,3.3022400E-03,19.96,38,4,1,3.50,3.87,-5.0,12.0,30
6,30,3.4977680E+00,2.5702800E-03,-2.4921040E-05,-1.2617700E-06,-5.1497180E-07,-1.1303470E-08,8.5485380E-01,3.9769190E+02,2.7690430E+03,1.2733340E+05,5.2667780E+06,6.0624820E+07,2.6410700E+00,-3.1235720E+00,-6.0591460E-01,5.2484840E-03,2.7418750E-02,1.5147260E-03,-6.6711950E-02,-1.0910130E+00,-2.3435420E+00,-7.9894790E-02,5.6023470E-02,3.7956900E-03,6.4866240E+00,1.1638460E+00,1.0239180E-01,-1.0193430E-01,-7.1909030E-03,1.1158760E-04,1.5235240E+01,-8.3301790E+00,-1.5055990E+00,2.5674950E-01,2.3838150E-02,6.6245690E-04,19.99,17,26,1,3.50,3.87,-5.0,12.0,30
7,9,3.4973700E+00,2.8343630E-03,-2.5886530E-05,-2.2943430E-06,-5.4327070E-07,-1.2902630E-08,9.1605950E-01,3.6101110E+02,2.3462050E+03,1.1884510E+05,4.1768390E+06,4.2492880E+07,-3.4305950E+00,-1.2299500E+00,-2.3554640E-01,-9.1125020E-02,7.6754760E-03,6.7176480E-04,-1.4511800E+01,6.8859130E+00,-8.8500150E-01,-2.7873580E-01,3.0104180E-02,2.4298990E-03,-1.2830830E+01,-2.7573530E+00,1.1447580E-01,1.3008930E-01,1.7527780E-02,5.6877300E-04,-2.6701760E+01,-4.4036860E+00,6.7227960E-01,1.1517440E-01,1.8127900E-02,7.1584090E-04,19.92,20,5,1,3.50,4.298,-5.0,12.0,30
8,33,3.4967850E+00,2.6328220E-03,-2.9107970E-05,-4.6312060E-06,-2.7007220E-07,2.1249170E-08,1.2376250E+00,3.9208950E+02,3.1619290E+03,2.3278570E+05,8.1897480E+06,8.1188630E+07,-5.1180390E+00,2.4774910E-01,-2.1221040E-01,-5.2667650E-02,1.4006470E-02,8.0175890E-04,-9.9665260E-01,1.1885490E+01,-6.9451550E-01,-5.0934120E-01,5.3562460E-03,1.5582260E-03,-8.3331130E+00,-5.9971340E+00,1.4932020E+00,1.5963540E-01,-1.4208770E-02,-7.2998110E-04,-1.7332970E+01,-1.0290450E+01,3.7078040E-01,4.6682360E-01,-9.4764480E-03,-1.3310490E-03,19.93,33,31,1,3.50,3.87,-5.0,12.0,30
9,0,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,20.00,31,29,0,0.00,3.87,-5.0,12.0,30
10,25,3.4958900E+00,2.6561790E-03,-5.3884350E-05,-2.6982600E-06,-1.8448340E-07,1.1490760E-08,1.5961120E+00,4.0951030E+02,5.2334850E+03,2.0360070E+05,5.0777960E+06,4.2727930E+07,-8.9760300E+00,3.1782350E+00,2.1238410E+00,4.5197770E-02,-5.4369100E-02,-3.6092600E-03,1.2659870E+01,2.6643210E+00,1.7811560E+00,7.1667810E-02,-8.4372740E-02,-5.9387610E-03,-3.4354360E+00,-6.9882360E+00,7.3888360E-01,2.3032140E-01,-2.9112670E-02,-2.9193290E-03,-2.2785580E+01,-7.3595270E+00,2.8846690E+00,6.4275620E-01,-6.9200010E-02,-7.0245760E-03,20.02,26,8,1,3.50,4.298,-5.0,12.0,30
11,10,3.4954520E+00,2.6453680E-03,-2.8757610E-05,-5.6418800E-07,-2.0520000E-07,1.8253140E-10,1.7534380E+00,3.9670160E+02,2.3404790E+03,5.7980210E+04,1.7915780E+06,1.6091310E+07,-7.1468570E+00,8.2022850E+00,2.1509780E+00,-2.1614890E-01,-5.5350000E-02,-2.3329450E-03,-1.0763900E+01,7.5029180E+00,4.4132560E+00,-1.1374650E-01,-1.2560800E-01,-7.1845170E-03,4.0475720E+00,4.0306830E+00,-1.0637720E+00,-2.0353320E-01,6.9869600E-03,6.0014780E-04,1.3683600E+01,1.0607210E+01,-7.6385770E-01,-4.0454380E-01,-1.2162710E-02,1.0010690E-05,19.97,19,20,1,3.50,3.87,-5.0,12.0,30
12,22,3.4950100E+00,2.6268980E-03,-4.3679080E-05,-2.3805280E-06,-2.4576720E-07,6.5925440E-09,1.9663880E+00,4.1673720E+02,5.0149690E+03,2.0378000E+05,5.2935970E+06,4.5634440E+07,-1.7025250E+01,2.5449360E+00,1.7677850E+00,-3.0337720E-02,-4.6301910E-02,-2.2098710E-03,-1.5135890E+01,3.1029610E+00,8.6825010E-01,-1.3066060E-02,-4.4267480E-02,-2.7970170E-03,-6.3990810E+00,1.0199060E+01,-5.7151170E-01,-3.4153240E-01,7.3168600E-03,1.8531540E-03,6.8634480E+00,9.3841190E+00,-2.0908270E+00,-4.5437820E-01,3.1815110E-02,3.3296730E-03,19.96,3,16,1,3.50,3.87,-5.0,12.0,30
13,24,3.4945260E+00,2.7092420E-03,-2.8577770E-05,-2.1098390E-06,-3.0238140E-07,5.3394420E-09,2.0713780E+00,3.9354710E+02,3.2584730E+03,1.4685130E+05,4.3183390E+06,3.8333700E+07,-2.5027960E+00,3.5960690E+00,8.2528430E-01,-8.0532210E-02,-1.1838070E-02,-5.7881740E-04,2.4692350E+01,1.1131680E+01,-1.1135290E+00,-5.3993150E-01,3.0311710E-02,3.6278030E-03,-8.3364150E+00,1.0311210E+01,1.2138900E+00,-2.3312170E-01,-3.9864400E-02,-1.8305660E-03,5.9731100E+00,1.1929220E+01,-3.0361720E-01,-3.2222470E-01,-2.3725040E-02,-9.9998320E-04,19.94,15,19,1,3.50,4.298,-5.0,12.0,30
14,28,3.4940410E+00,2.7713790E-03,-3.7614400E-05,-2.7476840E-06,-2.8532550E-07,8.9856850E-09,2.2271180E+00,3.9469820E+02,4.2412820E+03,1.8095100E+05,4.6602310E+06,3.8369110E+07,4.5419800E+00,3.4098800E+00,1.2776870E+00,-8.2487150E-02,-3.3356000E-02,-1.6445950E-03,1.7992110E+01,3.4168070E+00,-7.1540410E-01,-1.7674340E-01,-5.1114150E-03,-2.8016240E-04,1.2437180E+01,2.7344180E+00,-5.5941750E-01,-1.7571170E-01,-8.2957130E-03,3.8928990E-04,-7.0566740E-01,-5.4690010E+00,1.1200620E+00,6.5361520E-02,-2.5468590E-02,-1.2054380E-03,19.96,12,28,1,3.50,3.87,-5.0,12.0,30
15,26,3.4935880E+00,2.6397260E-03,-3.7129510E-05,-2.0984600E-06,-2.8954690E-07,3.5961460E-09,2.5372310E+00,4.2263080E+02,5.0460690E+03,2.0216230E+05,5.0877730E+06,4.2386490E+07,1.2749860E+01,-1.9394090E+00,-1.4331000E+00,-1.2999680E-01,5.0582110E-02,4.1316380E-03,1.3148820E+01,1.3013970E+00,-2.9278300E+00,-3.5291940E-01,9.7591510E-02,8.2629170E-03,-2.3155100E-01,-6.2287840E+00,-4.5628560E-01,8.5761810E-02,4.5047670E-02,2.3458730E-03,3.2415570E+00,-3.7146810E+00,-3.1508630E+00,1.0520880E-01,1.0319470E-01,5.5853390E-03,19.96,36,9,1,3.50,3.87,-5.0,12.0,30
16,0,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,20.00,5,38,0,0.00,4.298,-5.0,12.0,30
17,8,3.4926600E+00,2.6104280E-03,-4.0518270E-05,-2.7228750E-06,-9.4045360E-08,1.6905660E-08,2.9792200E+00,4.3662650E+02,5.4457900E+03,2.0410720E+05,4.4635940E+06,3.1767530E+07,-8.5700440E+00,-5.7677890E+00,-1.9477180E+00,9.9611570E-02,6.4874620E-02,3.4209890E-03,-8.5118180E+00,-1.2165340E+01,-3.1599930E+00,2.0421570E-01,1.3193450E-01,7.2680400E-03,-6.4107240E+00,9.0993970E+00,1.4051240E+00,-1.4980240E-01,-2.1636480E-02,-4.7667050E-04,-1.1247030E+01,4.5058960E+00,1.7670450E+00,8.3257150E-02,-1.7901690E-02,-1.5795430E-03,19.96,18,30,1,3.50,3.87,-5.0,12.0,30
18,37,3.4922270E+00,2.7300340E-03,-2.5713010E-05,-2.8344270E-06,-5.5521400E-07,-7.3085430E-09,2.9788120E+00,4.1977700E+02,6.3925170E+03,3.1133930E+05,7.8490610E+06,6.5080340E+07,-6.3041580E+00,-1.2502850E+00,-2.4705650E+00,-7.9772110E-02,5.6507080E-02,3.5497210E-03,-7.1231950E+00,6.9152470E+00,-1.8919120E+00,-4.3790300E-01,4.6142400E-02,4.9616020E-03,-2.1629100E+00,-3.6082760E+00,2.0573210E+00,1.8676300E-01,-4.3283390E-02,-2.6958270E-03,1.0900510E+01,-5.9844530E+00,-1.2869600E+00,1.3994580E-01,-5.4271560E-04,-5.1927410E-05,19.96,11,33,1,3.50,3.87,-5.0,12.0,30
19,7,3.4917570E+00,2.7683580E-03,-3.2729740E-05,-2.5565270E-06,-2.9870180E-07,6.4765120E-09,3.1360740E+00,4.1121120E+02,5.0217180E+03,2.0497810E+05,4.7455480E+06,3.6016790E+07,9.9981940E+00,-6.7034870E+00,6.9200490E-01,2.2314280E-01,-2.8202880E-02,-2.4059770E-03,-1.4178960E+01,-5.6859030E+00,2.8031630E+00,2.8434790E-01,-7.7251590E-02,-5.2461920E-03,-1.2679680E+01,3.6160690E+00,1.3327920E+00,-9.3058270E-02,-3.4320080E-02,-1.8220010E-03,-1.9136100E+01,3.4805700E+00,9.7166760E-01,-1.4828730E-01,-2.2614890E-02,-1.5276470E-03,19.99,14,32,1,3.50,4.298,-5.0,12.0,30
20,35,3.4913490E+00,2.6218160E-03,-2.2652380E-05,-3.1531810E-06,-2.2972830E-07,2.5531970E-09,3.4711610E+00,4.3583020E+02,5.7466970E+03,2.5183110E+05,5.2682510E+06,3.5737220E+07,-9.7445240E+00,-2.7826380E+00,2.7537330E+00,2.9843240E-01,-1.0206530E-01,-6.4636850E-03,-2.6471120E+01,-1.1467180E+01,8.4752830E+00,7.4332730E-01,-2.6081890E-01,-1.6526780E-02,-4.0110080E+00,1.9373160E+00,-3.1468250E-01,-1.5106720E-01,-5.5699670E-03,1.0418720E-03,4.1874310E+00,1.0482780E+01,-4.5657690E-01,-5.6238540E-01,-2.6780610E-02,2.4762540E-03,19.99,16,36,1,3.50,3.87,-5.0,12.0,30
21,12,3.4908660E+00,2.5656530E-03,-3.2349700E-05,-1.6621940E-06,-2.8491030E-07,1.5804240E-09,3.8119820E+00,4.6146580E+02,6.6577930E+03,2.6160050E+05,6.0273990E+06,4.7363620E+07,-2.1514990E+01,3.7792250E+00,1.1958940E+00,-1.8533780E-01,-3.0821670E-02,-7.5190930E-04,-2.4413710E+01,6.8802480E+00,2.8189370E+00,-2.5368130E-01,-8.3409860E-02,-2.8184620E-03,3.3389210E+00,1.8381220E+00,-5.6923360E-01,-1.0827390E-02,2.8122910E-02,1.6833290E-03,-4.8923860E-01,1.8707780E-01,-1.1163910E+00,-5.2393890E-02,3.0852460E-02,2.2603700E-03,19.95,28,25,1,3.50,3.87,-5.0,12.0,30
22,36,3.4903520E+00,2.6188320E-03,-4.6146940E-05,-2.6838980E-06,-2.4655700E-07,7.1938630E-09,4.0866730E+00,4.9137420E+02,9.7625180E+03,3.6216890E+05,7.3184940E+06,5.2488620E+07,-4.2502370E+00,-9.3967410E+00,-5.2766220E-01,3.6204660E-01,-9.4312310E-05,-1.5389500E-03,7.7973880E+00,-1.2820160E+01,-2.9499940E+00,4.3554370E-01,6.7280830E-02,2.2874580E-03,7.3406470E+00,-4.6616830E+00,-3.5499870E-01,1.8972720E-01,-3.0843380E-03,-9.7791210E-04,-7.8278330E-01,-6.5317980E+00,1.7268490E+00,2.4402890E-01,-5.7739420E-02,-4.3423040E-03,19.91,32,12,1,3.50,4.298,-5.0,12.0,30
23,39,3.4899620E+00,2.5189090E-03,-4.1376860E-05,-2.5025780E-06,-1.0934690E-07,1.4864170E-08,4.3982950E+00,4.9951080E+02,8.5381790E+03,2.9943730E+05,5.8509460E+06,3.9493270E+07,6.4737470E+00,1.2699710E+00,-1.2457560E+00,-6.1615480E-02,3.1067780E-02,2.1310310E-03,1.5516520E+01,-2.1865240E+00,-3.5963820E+00,-9.7245190E-02,9.4950170E-02,6.4214830E-03,2.2114040E+00,-3.7544590E-03,-1.8963000E+00,-7.6230310E-02,5.0555070E-02,3.4417100E-03,1.2483610E+01,-4.4110840E+00,-2.9700880E+00,3.6799680E-02,8.0084530E-02,5.0479350E-03,19.97,27,24,1,3.50,3.87,-5.0,12.0,30
24,38,3.4894920E+00,2.6730970E-03,-5.0279990E-05,-3.3278260E-06,-1.3614210E-07,1.5188320E-08,4.4292960E+00,4.9563560E+02,9.9037820E+03,3.3773960E+05,6.1024540E+06,3.9005680E+07,-1.8880520E+01,-3.4842760E+00,1.8716080E+00,2.4712360E-01,-5.9616370E-02,-4.6676210E-03,-6.9587910E+00,-1.3015330E+01,3.6292360E+00,6.7882420E-01,-9.6970060E-02,-8.3867300E-03,3.3127330E+00,-1.6298570E+00,4.3292430E-01,-1.3974930E-02,-1.3378540E-02,-6.0087190E-04,-2.7132420E+01,-2.0615830E+00,2.0159330E+00,-4.6679930E-02,-4.4617700E-02,-1.4255060E-03,19.90,37,7,1,3.50,3.87,-5.0,12.0,30
25,3,3.4889850E+00,2.8808450E-03,-2.8190010E-05,-2.5639900E-06,-4.1267020E-07,4.5766190E-10,4.1031500E+00,4.1922500E+02,6.3674160E+03,2.5267180E+05,5.2428190E+06,3.6707370E+07,-9.4261460E+00,2.4067870E+00,3.4306820E-01,-1.5335600E-01,-9.8100640E-03,-1.3556450E-04,9.4206330E+00,1.4009360E+01,-1.4329920E+00,-6.1252030E-01,2.4393870E-02,3.1157600E-03,-5.0309930E-01,7.5269780E+00,-4.7461080E-01,-2.5711570E-01,8.9944930E-03,1.1850910E-03,-3.6914340E+00,4.7193880E+00,-1.5899280E+00,-2.5626040E-01,3.6713760E-02,2.5290900E-03,19.94,6,27,1,3.50,4.298,-5.0,12.0,30
26,21,3.4885920E+00,2.5937790E-03,-5.4093170E-05,-2.7056290E-06,-2.2076440E-07,9.9324060E-09,5.1521510E+00,5.5853880E+02,1.3371440E+04,4.4548740E+05,7.9869920E+06,5.2303430E+07,6.4512510E+00,3.4312140E+00,-1.1103180E+00,-1.3881130E-01,2.8107430E-02,1.8729410E-03,3.3782750E+01,8.0391610E+00,-6.0881310E+00,-4.9475180E-01,1.6525190E-01,1.0776820E-02,2.0835930E+00,-1.6157980E+00,-7.2572080E-01,4.6455650E-02,2.2043460E-02,7.8346250E-04,-1.4134510E+00,-1.3724600E+01,-8.7575750E-01,3.5284670E-01,4.4676980E-02,1.1593440E-03,19.98,29,13,1,3.50,3.87,-5.0,12.0,30
27,29,3.4881220E+00,2.5477930E-03,-3.0853190E-05,-1.9964500E-06,-4.7653120E-07,-9.8754280E-09,5.2987450E+00,5.4790230E+02,1.3149650E+04,5.0987540E+05,1.0326560E+07,7.4852110E+07,7.3049840E+00,-4.6406770E-01,-1.9274490E+00,-1.9740480E-02,2.3476160E-02,1.3014800E-03,-6.2964440E+00,6.4870270E+00,2.0957970E+00,-5.3675350E-02,-7.4529830E-02,-3.8078090E-03,-1.2790310E+01,-5.9912940E-02,1.2391070E+00,-2.3025170E-02,-2.4993490E-02,-1.1555190E-03,2.6028700E-01,-1.0615950E+00,1.7705320E+00,4.2175610E-02,-3.1449030E-02,-8.9829230E-04,19.93,4,35,1,3.50,3.87,-5.0,12.0,30
28,23,3.4876260E+00,2.5399470E-03,-4.5993420E-05,-1.7919090E-06,-1.3755400E-07,8.5064570E-09,5.5957740E+00,5.4119950E+02,1.0180000E+04,3.0490270E+05,5.2114380E+06,3.2480520E+07,1.9379610E+00,9.0891530E+00,1.1156090E+00,-2.9599380E-01,-2.5895090E-02,-3.0048330E-04,4.8014070E+00,-1.2076990E+01,-1.3945880E-01,3.5474700E-01,1.6362220E-02,-6.0325910E-04,2.2079400E+01,7.9356390E+00,-2.6792000E+00,-2.9594750E-01,3.0143460E-02,2.1549750E-03,-2.9944350E+00,8.7984670E+00,1.4736130E+00,-1.2338450E-01,-2.9256140E-02,-1.5716120E-03,19.95,8,14,1,3.50,4.298,-5.0,12.0,30
29,11,3.4872130E+00,2.9846680E-03,-4.2764630E-05,-1.9042150E-06,-2.5966470E-07,4.6429810E-09,4.7211540E+00,4.2184220E+02,5.7677920E+03,1.6655610E+05,2.8165470E+06,1.6805480E+07,-8.8596770E+00,-3.2628930E+00,-1.2876700E+00,1.2070850E-01,1.8978100E-02,-2.3640010E-04,-1.8440000E+01,-8.4829480E+00,-4.1373100E-01,3.1552310E-01,3.5817940E-02,6.6727710E-05,-9.1039710E+00,-3.4138670E+00,8.9296170E-01,1.3017910E-01,-1.4559510E-02,-1.2435120E-03,1.7386350E+01,3.0986570E+00,-5.1385420E-01,-1.2071480E-01,1.4244440E-02,6.8853240E-04,19.90,21,34,1,3.50,3.87,-5.0,12.0,30
30,31,3.4867580E+00,2.6596080E-03,-3.5293410E-05,-2.0321720E-06,-1.2787830E-07,1.5842620E-08,5.5278640E+00,4.8400960E+02,7.6342420E+03,2.5215840E+05,4.6182840E+06,2.9068160E+07,-2.5682690E+00,-1.9633260E+00,-2.0547680E-01,-1.2482910E-02,2.2924080E-02,1.6726060E-03,-1.1559030E+01,-3.3628050E+00,3.5230820E-01,8.4622070E-02,1.2012000E-02,1.1022820E-03,-1.6228530E+00,-3.5920120E+00,-1.0332920E+00,1.5370440E-01,1.8371300E-02,3.9254100E-04,-1.7611100E-01,-9.6355900E-01,8.8770840E-01,9.9691790E-02,-9.1095510E-03,-8.2742440E-04,19.94,9,23,1,3.50,3.87,-5.0,12.0,30
31,32,3.4862650E+00,2.7436660E-03,-4.8483740E-05,-2.5856820E-06,-2.6353420E-07,5.4914930E-09,5.9084930E+00,5.4305600E+02,1.2358860E+04,3.8716740E+05,6.4324000E+06,3.9085050E+07,-3.6343880E+00,-7.1423390E+00,-1.0925430E+00,1.4728900E-01,3.9959660E-02,1.2939130E-03,-1.8032880E+00,-9.0231080E+00,1.2981920E-01,4.4074190E-01,-3.2284390E-03,-2.8153990E-03,-4.2025720E+00,-5.3506140E+00,9.9212220E-02,2.1735740E-01,2.5090510E-03,-1.3906750E-03,2.3739870E+00,-4.6552610E+00,-6.9092250E-02,2.6467910E-01,-1.5266460E-03,-1.9687080E-03,19.96,22,2,1,3.50,4.298,-5.0,12.0,30
32,18,3.4858380E+00,2.5822790E-03,-4.1385330E-05,-1.3914370E-06,-2.5704240E-07,3.9343340E-09,6.3996340E+00,5.5832870E+02,1.1240810E+04,3.4318030E+05,5.9248180E+06,3.7382120E+07,2.1279200E+01,-6.6180030E+00,1.7865320E-01,2.2332400E-01,1.1106430E-03,-1.3075620E-03,-8.6525250E-01,-5.3482150E+00,9.3969440E-01,3.4285690E-01,-1.9606320E-02,-3.3783500E-03,1.7585070E+01,4.7383710E+00,-5.6842240E-01,-1.4429770E-01,-4.2760560E-03,-1.6466250E-04,2.3490790E+01,5.4061080E+00,-3.8754690E-01,-2.4389020E-01,-1.5627200E-02,-7.5490330E-04,19.96,2,17,1,3.50,3.87,-5.0,12.0,30
33,0,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,19.97,23,18,100,0.00,3.87,-5.0,12.0,32
34,0,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,0.0000000E+00,20.00,0,0,0,0.00,3.87,-5.0,12.0,30
